window_start,window_end,motion_rate,motion_std,motion_zero_frac,night_motion_rate,day_motion_rate,temp_mean,temp_std,temp_slope,humidity_mean,humidity_std,humidity_slope,anomaly_score,suspicious,suspicious_in_last_n,alert_kn,alert_consecutive,alert
2025-01-01 08:30:00,2025-01-01 10:30:00,0.256198347107438,0.49004849852474686,0.768595041322314,0.0,0.256198347107438,20.103147881587155,0.26532918028735764,0.0042478005292475255,50.99599742616473,1.3400314618533309,-0.007711368016472504,0.18389041499474504,0,0.0,0,0,0
2025-01-01 09:00:00,2025-01-01 11:00:00,0.24793388429752067,0.46853017464655755,0.768595041322314,0.0,0.24793388429752067,20.237704440205132,0.2806271885109871,0.004917186815994747,50.7943724700732,1.3563291354616056,-0.008238063052587721,0.18717567915617664,0,0.0,0,0,0
2025-01-01 09:30:00,2025-01-01 11:30:00,0.2975206611570248,0.4919959030128006,0.71900826446281,0.0,0.2975206611570248,20.385075891889066,0.30497384555667023,0.00555506008160946,50.453827835437146,1.3397455902832862,-0.013950602101195425,0.10257292365321753,0,0.0,0,0,0
2025-01-01 10:00:00,2025-01-01 12:00:00,0.2727272727272727,0.463547228508435,0.7355371900826446,0.0,0.2727272727272727,20.570814184904588,0.33385914487829815,0.006574071155382414,49.924119960111476,1.3278523747231328,-0.013498137032324116,0.14938970939952384,0,0.0,0,0,0
2025-01-01 10:30:00,2025-01-01 12:30:00,0.32231404958677684,0.5780399487618417,0.7107438016528925,0.0,0.32231404958677684,20.762721795352785,0.3430963219547915,0.006658246126154107,49.53374296790934,1.2823432542984505,-0.0167645257335303,0.04942333082604551,0,0.0,0,0,0
2025-01-01 11:00:00,2025-01-01 13:00:00,0.33884297520661155,0.5828643861985274,0.6942148760330579,0.0,0.33884297520661155,20.980778845741806,0.36113024604221006,0.0072391272946620315,49.060367160100554,1.2637695236120567,-0.01338753449800111,0.07062926612178684,0,0.0,0,0,0
2025-01-01 11:30:00,2025-01-01 13:30:00,0.36363636363636365,0.668042657122685,0.7024793388429752,0.0,0.36363636363636365,21.194278822721788,0.35904973769794196,0.007204352916437425,48.57013357666987,1.2931451682238801,-0.015152284286791684,0.07197536659254407,0,0.0,0,0,0
2025-01-01 12:00:00,2025-01-01 14:00:00,0.4132231404958678,0.7569995304168256,0.6942148760330579,0.0,0.4132231404958678,21.40449721181248,0.3661018508672614,0.0077078374024081055,48.02014145863572,1.3618606842246421,-0.021334037522393837,0.17059854227767612,0,0.0,0,0,0
2025-01-01 12:30:00,2025-01-01 14:30:00,0.4214876033057851,0.712950638882304,0.6776859504132231,0.0,0.4214876033057851,21.663543931303163,0.37768874791416873,0.008479928459173346,47.34658235269915,1.4698599798469951,-0.025790254833800926,0.17768960052155078,0,0.0,0,0,0
2025-01-01 13:00:00,2025-01-01 15:00:00,0.4297520661157025,0.7366042960382543,0.6859504132231405,0.0,0.4297520661157025,21.931330763390367,0.41114960900542735,0.00978450706619698,46.5515101895734,1.4268771752697034,-0.024773066275090922,0.3121494507378447,0,0.0,0,0,0
2025-01-01 13:30:00,2025-01-01 15:30:00,0.38016528925619836,0.6587767068885829,0.7024793388429752,0.0,0.38016528925619836,22.218612542305635,0.4215283883082566,0.010015340632574168,45.84458069562492,1.3951956727182968,-0.022019610430777676,0.20519960808712528,0,0.0,0,0,0
2025-01-01 14:00:00,2025-01-01 16:00:00,0.33884297520661155,0.5537806799256514,0.7024793388429752,0.0,0.33884297520661155,22.506000275987258,0.3884212995585212,0.009013385849641953,45.03436168138568,1.5373644388920302,-0.025616643557342264,0.14828010034698758,0,0.0,0,0,0
2025-01-01 14:30:00,2025-01-01 16:30:00,0.3305785123966942,0.5513084324019146,0.7107438016528925,0.0,0.3305785123966942,22.756063859044936,0.3476459530682935,0.007535758498195294,44.2029413717695,1.5711470850765819,-0.029041322682181393,0.16731364599136786,0,0.0,0,0,0
2025-01-01 15:00:00,2025-01-01 17:00:00,0.34710743801652894,0.5561191352482884,0.6942148760330579,0.0,0.34710743801652894,22.975036118654597,0.32085500152429913,0.006432764864711671,43.39662599171104,1.582652091881821,-0.03152861075755953,0.22397007173251646,0,0.0,0,0,0
2025-01-01 15:30:00,2025-01-01 17:30:00,0.35537190082644626,0.5583254794728773,0.6859504132231405,0.0,0.35537190082644626,23.157795137627005,0.3111316723657506,0.005856809140944996,42.57102263464167,1.4101036757153649,-0.023496640222552666,0.07048507527470736,0,0.0,0,0,0
2025-01-01 16:00:00,2025-01-01 18:00:00,0.4049586776859504,0.6502194467031718,0.6776859504132231,0.0,0.4049586776859504,23.331690478657055,0.31818362412556517,0.005313695779568941,41.798071611655025,1.3440060769273874,-0.02129532304134088,0.11047271454297776,0,0.0,0,0,0
2025-01-01 16:30:00,2025-01-01 18:30:00,0.3884297520661157,0.6346978304471496,0.6859504132231405,0.0,0.3884297520661157,23.50321078636769,0.3221393179742657,0.005504885155087338,41.06599311153927,1.4327503731276987,-0.02382342626551991,0.11560802826627024,0,0.0,0,0,0
2025-01-01 17:00:00,2025-01-01 19:00:00,0.3884297520661157,0.6346978304471496,0.6859504132231405,0.0,0.3884297520661157,23.63482065161445,0.30510844368138146,0.004426950565665632,40.573763294107174,1.4152559299042988,-0.018927671134081652,0.09128616271524864,0,0.0,0,0,0
2025-01-01 17:30:00,2025-01-01 19:30:00,0.4132231404958678,0.7002882698947062,0.6859504132231405,0.0,0.4132231404958678,23.770717383631354,0.28307055521522617,0.0033346925667986412,40.041810296872605,1.2596234651254248,-0.01267550915164189,0.13691322627286556,0,0.0,0,0,0
2025-01-01 18:00:00,2025-01-01 20:00:00,0.4049586776859504,0.6502194467031717,0.6694214876033058,0.0,0.4049586776859504,23.85282781777998,0.2510338357207062,0.0020599207519018128,39.69499216860518,1.1642166830904512,-0.00974287152900537,0.13263858174094384,0,0.0,0,0,0
2025-01-01 18:30:00,2025-01-01 20:30:00,0.4214876033057851,0.712950638882304,0.6859504132231405,0.0,0.4214876033057851,23.892278434503638,0.23638902493416372,0.0011399462222488244,39.59091969310009,1.19089332983823,-0.00862653135677999,0.21708121429346905,0,0.0,0,0,0
2025-01-01 19:00:00,2025-01-01 21:00:00,0.39669421487603307,0.698041402108386,0.7024793388429752,0.0,0.39669421487603307,23.93100050417419,0.24063538722873182,-3.802646061878962e-05,39.2458897697648,1.2051957513848452,-0.00710470116739118,0.15671967407174323,0,0.0,0,0,0
2025-01-01 19:30:00,2025-01-01 21:30:00,0.34710743801652894,0.6126860493504342,0.71900826446281,0.0,0.34710743801652894,23.925047955790536,0.23846448131153866,1.394891050361036e-05,39.10146106662105,1.2168522129837602,-0.005057540228668984,0.0968004686749249,0,0.0,0,0,0
2025-01-01 20:00:00,2025-01-01 22:00:00,0.38016528925619836,0.6331894647728249,0.6859504132231405,0.0,0.38016528925619836,23.884349352818106,0.25705290802748904,-0.0016822007187751533,38.97207857134308,1.247496091677196,-0.004074864126447576,0.07776430247500228,0,0.0,0,0,0
2025-01-01 20:30:00,2025-01-01 22:30:00,0.3305785123966942,0.5513084324019146,0.7024793388429752,0.0,0.3305785123966942,23.809914824597218,0.29995337948240375,-0.004336907205745817,38.977514218011436,1.2173329826440664,0.006581204675421163,0.1003125962717571,0,0.0,0,0,0
2025-01-01 21:00:00,2025-01-01 23:00:00,0.32231404958677684,0.5635612271481758,0.71900826446281,0.0,0.325,23.677606689983218,0.32469603735499053,-0.005671819067188039,39.08851932211021,1.1296638198224105,0.004778650041385433,0.17996065594503427,0,0.0,0,0,0
2025-01-01 21:30:00,2025-01-01 23:30:00,0.2727272727272727,0.5454545454545454,0.768595041322314,0.03225806451612903,0.35555555555555557,23.523940602226716,0.34688397519480774,-0.005376791967046349,39.35186323218081,1.1382830739982215,0.008594894356046219,0.22464866161230382,0,0.0,0,0,0
2025-01-01 22:00:00,2025-01-02 00:00:00,0.15702479338842976,0.4265615834897169,0.8677685950413223,0.03278688524590164,0.2833333333333333,23.34749907635603,0.3681534469791899,-0.006509675987751386,39.735359208812746,1.229328601897116,0.013554818508688615,0.29890300795677077,0,0.0,0,0,0
2025-01-01 22:30:00,2025-01-02 00:30:00,0.09917355371900827,0.3498514130333342,0.9173553719008265,0.03296703296703297,0.3,23.121224631761624,0.40251592838235484,-0.007691629645246654,40.19168072349849,1.2924003803611148,0.021323623064979147,0.3263676762813347,0,0.0,0,0,0
2025-01-01 23:00:00,2025-01-02 01:00:00,0.03305785123966942,0.17878766655193337,0.9669421487603306,0.03305785123966942,0.0,22.877383269505536,0.45121741610050664,-0.009926857919577524,40.8674557134872,1.3867875286512883,0.022909623303243937,0.359326505749622,0,0.0,0,0,0
2025-01-01 23:30:00,2025-01-02 01:30:00,0.03305785123966942,0.17878766655193337,0.9669421487603306,0.03305785123966942,0.0,22.629006327668645,0.390617208961049,-0.008210773345038424,41.469342390127785,1.3854366591932794,0.02051572728204581,0.2014440184642916,0,0.0,0,0,0
2025-01-02 00:00:00,2025-01-02 02:00:00,0.04132231404958678,0.19903462113706277,0.9586776859504132,0.04132231404958678,0.0,22.355591486832623,0.39974393139709197,-0.008150203695333352,42.11917676674345,1.375275440808091,0.0211148072099804,0.1778049406827306,0,0.0,0,0,0
2025-01-02 00:30:00,2025-01-02 02:30:00,0.03305785123966942,0.17878766655193337,0.9669421487603306,0.03305785123966942,0.0,22.10947028052207,0.39257924376673586,-0.008367145728277486,42.79477048374978,1.4391590083313324,0.022350499551985085,0.18018131065217122,0,0.0,0,0,0
2025-01-02 01:00:00,2025-01-02 03:00:00,0.03305785123966942,0.17878766655193337,0.9669421487603306,0.03305785123966942,0.0,21.835752936121526,0.4503353857024475,-0.010604056018627222,43.439142542952695,1.501935738972606,0.026795767517970692,0.3360717192032501,0,0.0,0,0,0
2025-01-02 01:30:00,2025-01-02 03:30:00,0.06611570247933884,0.24848423765905633,0.9338842975206612,0.06611570247933884,0.0,21.552585042591765,0.40288404190688576,-0.00905318721342518,44.25886286016868,1.4916407100055107,0.02675386848963225,0.1785078398069318,0,0.0,0,0,0
2025-01-02 02:00:00,2025-01-02 04:00:00,0.05785123966942149,0.23346193209628982,0.9421487603305785,0.05785123966942149,0.0,21.290797767470597,0.3806401280622787,-0.00879224131041055,44.98742401555541,1.424094107339202,0.025065225132869698,0.13341317883293213,0,0.0,0,0,0
2025-01-02 02:30:00,2025-01-02 04:30:00,0.08264462809917356,0.30388060017934276,0.9256198347107438,0.08264462809917356,0.0,21.00840297088429,0.35639998252721666,-0.007991905876539387,45.71905326887909,1.3597196707043553,0.02357684194362682,0.1799550256802755,0,0.0,0,0,0
2025-01-02 03:00:00,2025-01-02 05:00:00,0.09917355371900827,0.32537222619883516,0.9090909090909091,0.09917355371900827,0.0,20.796320832113658,0.3550790865706066,-0.007605285143837084,46.43387875726337,1.3832244861991005,0.02340407835636881,0.192811826623137,0,0.0,0,0,0
2025-01-02 03:30:00,2025-01-02 05:30:00,0.06611570247933884,0.27977373355059104,0.9421487603305785,0.06611570247933884,0.0,20.594993721405025,0.33024595941846974,-0.006042620987765847,47.10399248381015,1.4067757272903814,0.023924366935689313,0.1562696924108036,0,0.0,0,0,0
2025-01-02 04:00:00,2025-01-02 06:00:00,0.06611570247933884,0.27977373355059104,0.9421487603305785,0.058333333333333334,1.0,20.381387838819133,0.320985268391741,-0.005603737396063589,47.75986678558615,1.362253904048046,0.02126622490961669,0.4734080066296782,0,0.0,0,0,0
2025-01-02 04:30:00,2025-01-02 06:30:00,0.12396694214876033,0.3537344555212016,0.8842975206611571,0.044444444444444446,0.3548387096774194,20.246620850806323,0.32656273951012765,-0.005495516759925801,48.35812370385743,1.4351446143184758,0.017950397892794213,0.2170443764753345,0,0.0,0,0,0
2025-01-02 05:00:00,2025-01-02 07:00:00,0.19008264462809918,0.4324454694859877,0.8264462809917356,0.016666666666666666,0.36065573770491804,20.11219022359277,0.28572063799441405,-0.00384936772989159,49.066306366936445,1.4254685896795631,0.020862874405652765,0.23090135371980905,0,0.0,0,0,0
2025-01-02 05:30:00,2025-01-02 07:30:00,0.2975206611570248,0.5085163657162036,0.7272727272727273,0.03333333333333333,0.38461538461538464,19.998368390313082,0.25777547321645616,-0.0023600041258582897,49.62424679200925,1.497018446627758,0.020535497797405062,0.2930401341903216,0,0.0,0,0,0
2025-01-02 06:00:00,2025-01-02 08:00:00,0.371900826446281,0.5321441332894298,0.6528925619834711,0.0,0.371900826446281,19.955008831783008,0.24042429530520978,-0.0018090674014532209,50.2230921047822,1.4699444375383461,0.017738418394869324,0.2872720885397431,0,0.0,0,0,0
2025-01-02 06:30:00,2025-01-02 08:30:00,0.34710743801652894,0.5255574577052775,0.6776859504132231,0.0,0.34710743801652894,19.88793373187275,0.23051139100922077,-0.0011906991985214394,50.66620956825781,1.31568339820711,0.007026706149707402,0.15451390665879827,0,0.0,0,0,0
2025-01-02 07:00:00,2025-01-02 09:00:00,0.36363636363636365,0.5454545454545454,0.6694214876033058,0.0,0.36363636363636365,19.85766173709675,0.2323164711001294,-0.001208510716114673,50.759018009412834,1.300416264810987,0.0018335072147142454,0.14299363972892873,0,0.0,0,0,0
2025-01-02 07:30:00,2025-01-02 09:30:00,0.34710743801652894,0.5850866122455489,0.7107438016528925,0.0,0.34710743801652894,19.85962939060315,0.22872470837161002,-0.00035255531015359606,50.849514165648905,1.2486658331554392,-0.004140324547291813,0.1497086180176934,0,0.0,0,0,0
2025-01-02 08:00:00,2025-01-02 10:00:00,0.33884297520661155,0.5968750441410839,0.7272727272727273,0.0,0.33884297520661155,19.893574861779875,0.2598586346672903,0.002022277100694453,50.85521239498623,1.2173378812636597,0.0009218980052293538,0.067536797599763,0,0.0,0,0,0
2025-01-02 08:30:00,2025-01-02 10:30:00,0.36363636363636365,0.6030226891555271,0.7024793388429752,0.0,0.36363636363636365,19.97603398174592,0.2716451904488607,0.003453984379644482,50.7846705758432,1.169259905127386,-0.0014323383446861774,0.06497663521054442,0,0.0,0,0,0
2025-01-02 09:00:00,2025-01-02 11:00:00,0.3140495867768595,0.5896217845202303,0.7520661157024794,0.0,0.3140495867768595,20.107959490829924,0.31322467635609375,0.0048372043164307795,50.738341441374594,1.1856555067048151,-0.0029908321338871476,0.08180511650954968,0,0.0,0,0,0
2025-01-02 09:30:00,2025-01-02 11:30:00,0.256198347107438,0.506632466908896,0.7768595041322314,0.0,0.256198347107438,20.26043878771008,0.32223005837503266,0.005475838135327697,50.62022449692944,1.2301327674278157,-0.007037363585267603,0.18352779783405934,0,0.0,0,0,0
2025-01-02 10:00:00,2025-01-02 12:00:00,0.256198347107438,0.4900484985247469,0.768595041322314,0.0,0.256198347107438,20.45729504848718,0.34675754569849415,0.006639814167712797,50.294483870542734,1.2272901502153415,-0.010278103831510883,0.2047831988330665,0,0.0,0,0,0
2025-01-02 10:30:00,2025-01-02 12:30:00,0.2644628099173554,0.49407389016975617,0.7603305785123967,0.0,0.2644628099173554,20.623828065729175,0.3271776204843312,0.0058747068525309655,49.92501431839866,1.229199931739975,-0.014344524270165322,0.18107806908681187,0,0.0,0,0,0
2025-01-02 11:00:00,2025-01-02 13:00:00,0.2892561983471074,0.4712918158473803,0.71900826446281,0.0,0.2892561983471074,20.829346435561074,0.3395408624071732,0.0066068631540579185,49.27249500093496,1.378655556363959,-0.02337027029172983,0.15315270580912355,0,0.0,0,0,0
2025-01-02 11:30:00,2025-01-02 13:30:00,0.36363636363636365,0.5454545454545454,0.6694214876033058,0.0,0.36363636363636365,21.05431863798072,0.37380307565625776,0.0074898018955922305,48.63154600309054,1.3728017629899856,-0.025934380060070473,0.09329201300858733,0,0.0,0,0,0
2025-01-02 12:00:00,2025-01-02 14:00:00,0.39669421487603307,0.5818087903073732,0.6528925619834711,0.0,0.39669421487603307,21.280011401969436,0.41481463988836376,0.009397917712136692,48.03850128372684,1.2482620742698256,-0.01917600520517566,0.240420851084261,0,0.0,0,0,0
2025-01-02 12:30:00,2025-01-02 14:30:00,0.36363636363636365,0.5604012729971797,0.6776859504132231,0.0,0.36363636363636365,21.55381063864434,0.3929443974447187,0.008824522904186755,47.22926642417673,1.3146716792756057,-0.02194178107039893,0.09849890215066238,0,0.0,0,0,0
2025-01-02 13:00:00,2025-01-02 15:00:00,0.35537190082644626,0.5729365293367608,0.6942148760330579,0.0,0.35537190082644626,21.814602026936416,0.3945574129009063,0.00885452865233923,46.64178489160197,1.3948587626493065,-0.026881759454847564,0.1355027587217976,0,0.0,0,0,0
2025-01-02 13:30:00,2025-01-02 15:30:00,0.32231404958677684,0.5334261012596668,0.7107438016528925,0.0,0.32231404958677684,22.07694839548736,0.38612742725324595,0.008469634413539926,45.85811654488393,1.5355093087009912,-0.028683365535867145,0.15977353490124452,0,0.0,0,0,0
2025-01-02 14:00:00,2025-01-02 16:00:00,0.2975206611570248,0.5551357230990633,0.743801652892562,0.0,0.2975206611570248,22.317280493304395,0.37715019423576307,0.008230747318670392,44.95910951717202,1.5715046954203598,-0.027574934509799816,0.1592819841450225,0,0.0,0,0,0
2025-01-02 14:30:00,2025-01-02 16:30:00,0.2809917355371901,0.548825048458975,0.7603305785123967,0.0,0.2809917355371901,22.561184470973316,0.3725902959822696,0.007929207057138815,44.247038375220946,1.5542173257397496,-0.025219305357455063,0.18745904150471443,0,0.0,0,0,0
2025-01-02 15:00:00,2025-01-02 17:00:00,0.30578512396694213,0.5430701704445177,0.7272727272727273,0.0,0.30578512396694213,22.808166512735507,0.3742855307895053,0.007900109181907665,43.428654741785934,1.581946732506096,-0.02501659313503259,0.1831037731968089,0,0.0,0,0,0
2025-01-02 15:30:00,2025-01-02 17:30:00,0.2727272727272727,0.5300865358950274,0.7603305785123967,0.0,0.2727272727272727,23.020571142254795,0.33625545966035275,0.007228086039006727,42.728294650245836,1.445280695375365,-0.02223389849909343,0.184343025219459,0,0.0,0,0,0
2025-01-02 16:00:00,2025-01-02 18:00:00,0.2809917355371901,0.4848641369875249,0.7355371900826446,0.0,0.2809917355371901,23.222103324728916,0.33365866601901734,0.006251849915111051,42.02016308895425,1.4798561593520074,-0.02477930163451586,0.19572580055762934,0,0.0,0,0,0
2025-01-02 16:30:00,2025-01-02 18:30:00,0.34710743801652894,0.5255574577052775,0.6776859504132231,0.0,0.34710743801652894,23.391796203060483,0.30161706051622944,0.004721716146220864,41.4395282703925,1.3879220349457542,-0.018285735537060414,0.09076451950406474,0,0.0,0,0,0
2025-01-02 17:00:00,2025-01-02 19:00:00,0.34710743801652894,0.5561191352482884,0.6942148760330579,0.0,0.34710743801652894,23.53818554205986,0.30491502868799863,0.005009452552480248,40.72196554318827,1.4528174742013542,-0.022202422616316005,0.10529078579497514,0,0.0,0,0,0
2025-01-02 17:30:00,2025-01-02 19:30:00,0.36363636363636365,0.5604012729971797,0.6776859504132231,0.0,0.36363636363636365,23.659182763661782,0.2880734986000515,0.0035038849632336197,40.19025136211275,1.3981439373443643,-0.015817276642030014,0.0756459986231641,0,0.0,0,0,0
2025-01-02 18:00:00,2025-01-02 20:00:00,0.4132231404958678,0.5845026350441959,0.6363636363636364,0.0,0.4132231404958678,23.74253978123916,0.2555596132402303,0.002405214082356372,39.75053048145235,1.34006446810024,-0.01651646608264684,0.14708386763729628,0,0.0,0,0,0
2025-01-02 18:30:00,2025-01-02 20:30:00,0.35537190082644626,0.5871841212671608,0.7024793388429752,0.0,0.35537190082644626,23.822467755547454,0.24838673330335068,0.0013620499039618667,39.325264207951705,1.1585864707489468,-0.0051248776310464355,0.07321365803435277,0,0.0,0,0,0
2025-01-02 19:00:00,2025-01-02 21:00:00,0.33884297520661155,0.5537806799256515,0.7024793388429752,0.0,0.33884297520661155,23.821132818623095,0.2557661460696385,-0.00011748491072928366,39.14123219128675,1.180949971252576,-0.007118092782726673,0.06687765926360739,0,0.0,0,0,0
2025-01-02 19:30:00,2025-01-02 21:30:00,0.34710743801652894,0.5410541257300134,0.6859504132231405,0.0,0.34710743801652894,23.799390401685528,0.26443474360363783,-0.0016386381024407664,38.9877650436885,1.1495541944553591,-0.003674998620945103,0.07906940285126864,0,0.0,0,0,0
2025-01-02 20:00:00,2025-01-02 22:00:00,0.2644628099173554,0.4940738901697562,0.7603305785123967,0.0,0.2644628099173554,23.719701672247517,0.288895382721283,-0.004323128508414013,38.98010925287993,1.1867540252731275,0.0010358863007572698,0.1777077566191447,0,0.0,0,0,0
2025-01-02 20:30:00,2025-01-02 22:30:00,0.2396694214876033,0.4639890528138248,0.7768595041322314,0.0,0.2396694214876033,23.629693533762687,0.26669854028104345,-0.0026553143827459033,39.056934843080185,1.25539089381365,0.006709874880835775,0.20615872197064697,0,0.0,0,0,0
2025-01-02 21:00:00,2025-01-02 23:00:00,0.2727272727272727,0.48104569292083466,0.743801652892562,0.0,0.275,23.49809017264732,0.28530937429066544,-0.004194263366513735,39.291905355078796,1.2677993475252398,0.010375352909697523,0.14698229661755913,0,0.0,0,0,0
2025-01-02 21:30:00,2025-01-02 23:30:00,0.2066115702479339,0.44382550684620015,0.8099173553719008,0.0967741935483871,0.24444444444444444,23.351161218112164,0.2984360059891564,-0.0049405714331754395,39.64362115993081,1.3061063058727966,0.01095551925118633,0.27031039601978457,0,0.0,0,0,0
2025-01-02 22:00:00,2025-01-03 00:00:00,0.17355371900826447,0.4201079347814491,0.8429752066115702,0.06557377049180328,0.2833333333333333,23.213491100059674,0.3273420019362126,-0.006280797604892596,39.885967247771724,1.3168438198844516,0.009627824173752941,0.24020789245588514,0,0.0,0,0,0
2025-01-02 22:30:00,2025-01-03 00:30:00,0.14049586776859505,0.37052085572660975,0.8677685950413223,0.04395604395604396,0.43333333333333335,22.998212005762877,0.34236384334665154,-0.0063605272016720674,40.31065620775351,1.2808482670036099,0.012130387870144864,0.267857239027109,0,0.0,0,0,0
2025-01-02 23:00:00,2025-01-03 01:00:00,0.049586776859504134,0.21708967829030898,0.9504132231404959,0.049586776859504134,0.0,22.806189351587093,0.3490623965747992,-0.006805956595072607,40.704114451138885,1.3327274056148324,0.01455976218146837,0.2060321106551551,0,0.0,0,0,0
2025-01-02 23:30:00,2025-01-03 01:30:00,0.024793388429752067,0.15549493985311388,0.9752066115702479,0.024793388429752067,0.0,22.585693742468568,0.37094542588194357,-0.007858679597856967,41.225219044689766,1.4317095675468874,0.02258463233015109,0.226675175847475,0,0.0,0,0,0
2025-01-03 00:00:00,2025-01-03 02:00:00,0.04132231404958678,0.19903462113706272,0.9586776859504132,0.04132231404958678,0.0,22.30616678784836,0.4080006240862757,-0.008998527778637843,41.9136892655594,1.4307061734017812,0.022377508326494815,0.19485424217474842,0,0.0,0,0,0
2025-01-03 00:30:00,2025-01-03 02:30:00,0.06611570247933884,0.24848423765905633,0.9338842975206612,0.06611570247933884,0.0,22.062069037195883,0.39930724035956777,-0.008879842079940189,42.64055495675593,1.521556336222635,0.024721533524574547,0.16590679494520277,0,0.0,0,0,0
